Index,ItemName,WeaponType,Stand,Walk,SwingAttack,SwingFinalAttack,StabAttack,StabFinalAttack,ShootAttack,ShootFinalAttack,desc
onehandedweapon-2445,달콤 펭귄 아이스,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2614,상큼 펭귄 아이스,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2580,푸른 밤 별빛,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2686,포근냥 쿠션,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2286,작은 방울,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2426,어둠의 추격자 브레스 슈터,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2317,운명의 데스티니,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기로 착용 시 특정 동작에서 운명의 데스티니 이펙트가 출력된다.
onehandedweapon-2727,헤네시스 채집가,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2196,소원의 팔찌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2302,해바라기 큰송이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2656,납작 복숭아,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2173,장난감 마술봉,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2584,외로운 꼬마곰,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2549,감동의 화살,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2591,도로시 완드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2605,천년의 약속,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""도원선인 의상 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2403,서바이버 뱅글,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""사이버 플래닛 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2579,팡팡 생일폭죽,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""해피버스데이 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2390,하트달랑 빗자루,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""레트로 마법소녀와 소년 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2175,돌의 정령 응원봉,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""돌의 정령 응원 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2615,달려달려! 멍뭉카,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""달려달려! 멍뭉카 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2279,올곧은 마음,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""수묵화 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2609,오늘은 내가 락스타!,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""오늘은 내가 락스타! 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2033,별의 긍지,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""잿빛 도시의 빛나는 별 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2320,한밤 수묵,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 금손 수상작 ""밤하늘 수묵 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2357,탱글탱글 슬라임,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2714,첫번째 팬미팅,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2639,별빛 나팔,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""별의 아이 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2247,별사탕 북,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""북치는 토끼 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2705,룬 스타 컴팩트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""장난감 나라의 악동 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2077,눈꽃보송 도토리,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2062,붉은 고요,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2603,푸른 수정의 부름,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""푸른 수정의 인도자 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2693,문 슬레이어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""킬러 크레센트 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2249,메이플 스마트폰,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""개강 첫날 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2345,크라운 셉터,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""로맨스 판타지 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2118,우주 여행 중!,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""달토끼 우주여행 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2326,헤카테의 보물 사냥법,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""물빛 끝자락 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2299,달빛의 사인검,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""달빛의 사인검 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2482,빅토리안 만년필,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""빅토리안 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2233,블랙 아이스,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""싸이버펑크 IN MAPLE 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2451,별빛 은하수,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""은하수 토끼 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2706,매혹의 향기,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2122,설야의 흑호,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2544,여신의 가호 무기,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2252,사슬 결계,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2328,별구슬 지팡이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2374,별빛 악단 지휘봉,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2356,곰나잇 곰인형,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""곰나잇 잠옷 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2729,저지먼트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""데빌헌터 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2112,끝없는 탐구,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""로즈 위즈덤 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2224,예술의 혼,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"금손 어워즈 은손 수상작 ""스타 페인터 세트""의 무기. #c모든 무기#에 착용이 가능하다."
onehandedweapon-2744,파도 선율,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2704,꼬마 트라이앵글,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2278,깡총 리본아트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2340,튀김의 성물,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2045,새싹반 병아리,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2341,악몽 진주,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기로 착용 시 특정 동작에서 악몽 진주 이펙트가 출력된다.
onehandedweapon-2718,악몽 시계,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2044,꽃잎 약속,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2191,하트비트 홈런,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2226,해와 달의 기사 검,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2636,바람의 기사 활,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2316,불의 기사 완드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2528,어둠의 기사 표창,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2722,번개의 기사 너클,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2261,해변의 파티 폭죽,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2265,파핑 스쿱,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2296,어둠의 흉터,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2688,하이퍼 버닝 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2586,기억 수집가,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2522,모래사장 장난감,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2453,홀로그램 레이저 검 Ver.2,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2660,암흑 감시자,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2329,은반의 장미,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2213,캔디 타이핑,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2040,미드나잇 코코넛 워터,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2703,진 천사와 꿈나라,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2186,진 악마와 꿈나라,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2370,스파이럴 펑크,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2463,은하 꽃울림,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2199,나는 회복약 블루,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2419,나는 회복약 핑크,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다.
onehandedweapon-2759,훈민정음,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능하다. 공격 문구는 기본 공격이 스킬 기반인 경우 표시되지 않습니다.
onehandedweapon-2558,야옹 사탕 바구니,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2338,황금 곡괭이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2193,다이아 곡괭이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2117,반짝반짝 UFO,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2318,겨울여우 솜펀치,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능한 무기이다. \n주의! 세트가 아닌 다른 장비 아이템과 함께 착용 시 캐릭터 이미지가 어색해보일 수 있습니다.
onehandedweapon-2182,거대 포크,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2469,내 친구 웡키,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2304,슈가 크러쉬,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2670,폼폼 뜨개질,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2687,포롱요정 지팡이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
onehandedweapon-2291,해머 오브 토드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능하다.
